"행정구역별(1)","특성별(1)",특성별(2),2020,2020,2020,2020,2020,2020
"행정구역별(1)","특성별(1)",특성별(2),계,매우 만족,약간 만족,보통,약간 불만족,매우 불만족
"전국","전체",계,100.0,7.9,26.1,44.8,16.6,4.7
"전국","동·읍면부",동부,100.0,8.1,26.0,44.2,16.8,5.0
"전국","동·읍면부",읍면부,100.0,7.4,26.7,47.2,15.6,3.2
"전국","성별",남자,100.0,8.5,26.7,43.5,16.4,4.8
"전국","성별",여자,100.0,7.4,25.5,45.9,16.7,4.5
"전국","연령",19~29세,100.0,8.7,24.5,45.3,16.7,4.8
"전국","연령",30∼39세,100.0,9.0,28.7,43.5,14.0,4.8
"전국","연령",40∼49세,100.0,8.6,29.4,43.1,14.5,4.3
"전국","연령",50∼59세,100.0,8.5,25.4,43.4,17.7,5.0
"전국","연령",60세 이상,100.0,5.9,23.7,47.4,18.6,4.5
"전국","연령",65세 이상,100.0,5.7,23.0,48.1,18.7,4.6
"전국","교육정도",초졸이하,100.0,3.8,18.8,48.2,23.2,6.1
"전국","교육정도",중 졸,100.0,4.4,19.0,51.5,19.7,5.4
"전국","교육정도",고 졸,100.0,7.1,22.4,47.7,17.8,5.0
"전국","교육정도",대졸이상,100.0,10.6,33.1,39.6,12.9,3.7
"전국","혼인상태",미? 혼,100.0,7.3,22.7,45.5,18.3,6.2
"전국","혼인상태",배우자 있음,100.0,9.1,29.9,44.2,13.6,3.2
"전국","혼인상태",사? 별,100.0,3.7,18.0,49.3,23.2,5.7
"전국","혼인상태",이? 혼,100.0,4.0,13.1,42.1,30.2,10.7
"전국","경제활동상태",취? 업,100.0,8.6,28.8,43.9,14.9,3.8
"전국","경제활동상태",실업 및 비경제활동,100.0,7.1,22.1,46.0,18.9,5.9
"전국","산업",농림어업,100.0,8.1,29.2,47.4,12.9,2.4
"전국","산업",광업·제조업,100.0,7.4,28.0,46.4,14.1,4.2
"전국","산업",사회간접자본?기타서비스업,100.0,8.9,29.0,43.1,15.2,3.8
"전국","직업",전문관리,100.0,13.6,37.4,36.1,10.4,2.5
"전국","직업",사? 무,100.0,9.7,33.8,40.6,12.7,3.2
"전국","직업",서비스판매,100.0,7.1,25.3,47.1,16.2,4.4
"전국","직업",농어업,100.0,8.0,29.3,48.0,12.4,2.3
"전국","직업",기능노무,100.0,4.8,21.5,49.1,19.5,5.1
