"행정구역별(1)","특성별(1)",특성별(2),2020,2020,2020,2020,2020,2020
"행정구역별(1)","특성별(1)",특성별(2),계,매우 안전,비교적 안전,보통,비교적 안전하지 않음,매우 안전하지 않음
"전국","전체",계,100.0,3.7,23.1,33.3,29.0,10.9
"전국","동·읍면부",동부,100.0,3.8,24.2,33.0,27.9,11.0
"전국","동·읍면부",읍면부,100.0,3.1,18.1,34.6,33.8,10.4
"전국","성별",남자,100.0,5.1,27.0,34.0,25.7,8.1
"전국","성별",여자,100.0,2.2,19.4,32.6,32.1,13.6
"전국","점유형태",자기집,100.0,3.6,23.0,33.3,29.4,10.8
"전국","점유형태",전세,100.0,3.9,24.4,34.2,27.8,9.7
"전국","점유형태",보증부월세,100.0,3.9,22.3,32.3,28.8,12.8
"전국","점유형태",월세(사글세),100.0,1.7,19.2,33.3,33.3,12.4
"전국","주택유형",단독주택,100.0,3.4,19.8,33.4,31.6,11.8
"전국","주택유형",아파트,100.0,3.9,25.6,33.7,26.9,9.8
"전국","주택유형",기 타1,100.0,3.3,20.4,31.7,31.5,13.0
"전국","연령",15∼19세,100.0,7.8,22.1,32.8,24.6,12.7
"전국","연령",13∼19세,100.0,7.7,22.0,32.2,25.6,12.4
"전국","연령",20∼29세,100.0,5.7,22.7,32.1,26.9,12.6
"전국","연령",30∼39세,100.0,4.0,26.1,33.2,25.7,11.1
"전국","연령",40∼49세,100.0,3.5,29.3,33.7,24.2,9.3
"전국","연령",50∼59세,100.0,2.4,23.5,35.0,29.4,9.6
"전국","연령",60세이상,100.0,2.2,17.3,32.9,36.1,11.5
"전국","연령",65세이상,100.0,2.3,16.7,32.7,37.0,11.3
"전국","교육정도",초졸이하,100.0,3.3,15.3,33.4,36.4,11.6
"전국","교육정도",중 졸,100.0,3.7,18.6,31.8,32.6,13.3
"전국","교육정도",고 졸,100.0,3.3,21.0,34.1,29.6,12.0
"전국","교육정도",대졸이상,100.0,4.2,29.1,33.0,24.8,8.9
"전국","혼인상태",미? 혼,100.0,5.8,23.8,32.6,26.6,11.2
"전국","혼인상태",배우자 있음,100.0,2.8,24.0,34.0,29.0,10.2
"전국","혼인상태",사? 별,100.0,2.2,15.7,32.4,37.2,12.5
"전국","혼인상태",이? 혼,100.0,2.5,20.7,32.0,30.9,13.9
"전국","경제활동",취? 업,100.0,3.3,25.0,33.4,28.1,10.1
"전국","경제활동",실업 및 비경제활동,100.0,4.0,20.8,33.2,30.0,12.0
"전국","산업",농림어업,100.0,2.5,14.6,32.7,38.5,11.7
"전국","산업",광공업,100.0,3.8,26.1,34.6,26.3,9.2
"전국","산업",사회간접자본?기타서비스업,100.0,3.3,25.5,33.2,27.8,10.1
"전국","직업",전문관리,100.0,4.7,31.9,31.1,23.7,8.5
"전국","직업",사? 무,100.0,4.0,29.1,33.0,24.9,9.1
"전국","직업",서비스판매,100.0,3.2,21.0,33.6,29.9,12.3
"전국","직업",농어업,100.0,2.5,14.5,32.8,38.6,11.6
"전국","직업",기능노무,100.0,2.3,21.9,35.3,30.5,9.9
"전국","종사상의 지위",임금근로자,100.0,3.6,26.1,33.4,27.0,9.9
"전국","종사상의 지위",고용주,100.0,3.1,27.9,32.4,27.0,9.6
"전국","종사상의 지위",자영자,100.0,2.5,20.7,34.6,31.5,10.7
"전국","주관적 만족감",만족,100.0,5.6,29.6,30.9,25.3,8.7
"전국","주관적 만족감",보통,100.0,2.2,19.1,36.6,31.0,11.0
"전국","주관적 만족감",불만족,100.0,2.1,15.5,29.7,34.5,18.2
"전국","가구소득",100만원 미만,100.0,3.0,15.8,33.9,34.7,12.6
"전국","가구소득",100∼200만원 미만,100.0,3.1,19.2,31.3,33.5,13.0
"전국","가구소득",200∼300만원 미만,100.0,2.7,21.8,33.6,29.9,12.0
"전국","가구소득",300∼400만원 미만,100.0,3.3,22.8,35.1,27.8,11.0
"전국","가구소득",400~500만원 미만,100.0,3.8,24.6,33.1,28.2,10.3
"전국","가구소득",500∼600만원 미만,100.0,4.5,27.6,35.0,24.8,8.2
"전국","가구소득",600만원 이상,100.0,5.4,30.3,31.9,24.0,8.4
"전국","연령*성별",15~19세*남자,100.0,11.9,28.4,33.3,19.1,7.3
"전국","연령*성별",15~19세*여자,100.0,3.6,15.7,32.2,30.2,18.3
"전국","연령*성별",13~19세*남자,100.0,11.5,27.1,32.5,21.1,7.8
"전국","연령*성별",13~19세*여자,100.0,3.7,16.7,31.9,30.4,17.4
"전국","연령*성별",20∼29세*남자,100.0,8.8,26.7,34.4,23.2,6.9
"전국","연령*성별",20∼29세*여자,100.0,2.4,18.5,29.8,30.7,18.6
"전국","연령*성별",30∼39세*남자,100.0,5.3,29.9,34.6,22.4,7.8
"전국","연령*성별",30∼39세*여자,100.0,2.4,22.0,31.6,29.3,14.7
"전국","연령*성별",40∼49세*남자,100.0,4.5,33.3,32.6,21.9,7.7
"전국","연령*성별",40∼49세*여자,100.0,2.4,25.2,34.9,26.6,10.9
"전국","연령*성별",50∼59세*남자,100.0,3.2,27.8,35.3,25.9,7.8
"전국","연령*성별",50∼59세*여자,100.0,1.6,19.3,34.8,32.9,11.4
"전국","연령*성별",60세 이상*남자,100.0,2.5,19.4,34.1,34.1,9.9
"전국","연령*성별",60세 이상*여자,100.0,2.0,15.7,31.9,37.7,12.8
"전국","연령*성별",65세 이상*남자,100.0,2.6,18.0,32.9,36.2,10.3
"전국","연령*성별",65세 이상*여자,100.0,2.1,15.7,32.5,37.7,12.1
"전국","연령*교육정도",20∼29세*중졸이하,100.0,4.9,13.4,34.9,25.7,21.1
"전국","연령*교육정도",20∼29세*고졸,100.0,6.3,22.4,32.9,26.5,12.0
"전국","연령*교육정도",20∼29세*대졸이상,100.0,5.1,23.2,31.2,27.4,13.1
"전국","연령*교육정도",30∼39세*중졸이하,100.0,7.0,20.9,20.7,33.7,17.7
"전국","연령*교육정도",30∼39세*고졸,100.0,3.1,20.5,35.2,26.6,14.6
"전국","연령*교육정도",30∼39세*대졸이상,100.0,4.2,28.6,32.7,25.1,9.4
"전국","연령*교육정도",40∼49세*중졸이하,100.0,-,20.5,35.9,31.0,12.6
"전국","연령*교육정도",40∼49세*고졸,100.0,2.4,23.2,33.8,28.6,12.0
