"행정구역별(1)","특성별(1)",특성별(2),2020,2020,2020,2020,2020,2020
"행정구역별(1)","특성별(1)",특성별(2),계,매우 안전,비교적 안전,보통,비교적 안전하지 않음,매우 안전하지 않음
"전국","전체",계,100.0,3.0,28.8,44.4,20.7,3.2
"전국","동·읍면부",동부,100.0,3.1,29.8,43.6,20.2,3.3
"전국","동·읍면부",읍면부,100.0,2.6,24.2,47.7,22.9,2.5
"전국","성별",남자,100.0,3.8,32.2,43.4,17.8,2.8
"전국","성별",여자,100.0,2.2,25.4,45.3,23.5,3.6
"전국","점유형태",자기집,100.0,2.9,28.4,44.5,20.9,3.3
"전국","점유형태",전세,100.0,3.2,30.4,44.2,19.9,2.2
"전국","점유형태",보증부월세,100.0,3.2,28.4,43.7,20.8,3.9
"전국","점유형태",월세(사글세),100.0,1.4,24.2,47.7,21.9,4.8
"전국","주택유형",단독주택,100.0,3.0,25.8,45.6,22.1,3.5
"전국","주택유형",아파트,100.0,3.0,31.3,43.8,19.0,2.9
"전국","주택유형",기 타1,100.0,2.9,25.4,44.2,23.8,3.7
"전국","연령",15∼19세,100.0,7.6,31.3,42.5,15.0,3.5
"전국","연령",13∼19세,100.0,8.1,31.5,42.0,15.2,3.2
"전국","연령",20∼29세,100.0,3.9,29.1,45.4,19.0,2.6
"전국","연령",30∼39세,100.0,3.1,31.8,42.5,19.4,3.3
"전국","연령",40∼49세,100.0,2.6,35.3,41.2,17.6,3.3
"전국","연령",50∼59세,100.0,2.1,28.1,45.8,20.8,3.2
"전국","연령",60세이상,100.0,1.9,22.0,46.7,26.0,3.4
"전국","연령",65세이상,100.0,2.1,21.7,47.4,25.7,3.2
"전국","교육정도",초졸이하,100.0,3.3,22.1,48.0,23.7,3.0
"전국","교육정도",중 졸,100.0,4.1,23.6,45.7,22.6,4.0
"전국","교육정도",고 졸,100.0,2.7,26.8,45.6,21.4,3.6
"전국","교육정도",대졸이상,100.0,2.9,34.4,41.6,18.4,2.7
"전국","혼인상태",미? 혼,100.0,4.7,30.6,43.5,18.3,2.9
"전국","혼인상태",배우자 있음,100.0,2.3,29.0,44.5,21.0,3.1
"전국","혼인상태",사? 별,100.0,2.3,21.3,46.8,26.3,3.3
"전국","혼인상태",이? 혼,100.0,2.0,25.7,44.3,23.0,5.0
"전국","경제활동",취? 업,100.0,2.4,30.8,43.7,20.0,3.0
"전국","경제활동",실업 및 비경제활동,100.0,3.7,26.2,45.2,21.5,3.4
"전국","산업",농림어업,100.0,2.3,21.1,47.5,27.3,1.8
"전국","산업",광공업,100.0,3.1,31.2,44.9,18.1,2.7
"전국","산업",사회간접자본?기타서비스업,100.0,2.3,31.5,43.1,19.9,3.2
"전국","직업",전문관리,100.0,3.6,38.1,38.3,16.6,3.4
"전국","직업",사? 무,100.0,2.4,35.9,41.6,17.7,2.3
"전국","직업",서비스판매,100.0,2.0,27.2,44.9,22.2,3.7
"전국","직업",농어업,100.0,2.3,21.3,47.2,27.3,1.9
"전국","직업",기능노무,100.0,2.0,26.5,47.3,21.2,3.0
"전국","종사상의 지위",임금근로자,100.0,2.6,31.9,43.4,19.2,3.0
"전국","종사상의 지위",고용주,100.0,1.6,33.1,40.5,21.1,3.7
"전국","종사상의 지위",자영자,100.0,2.0,26.7,45.2,22.9,3.2
"전국","주관적 만족감",만족,100.0,4.6,37.1,39.7,16.2,2.3
"전국","주관적 만족감",보통,100.0,1.8,23.6,49.0,22.5,3.1
"전국","주관적 만족감",불만족,100.0,1.8,18.8,43.6,29.5,6.4
"전국","가구소득",100만원 미만,100.0,2.6,21.9,47.4,24.6,3.5
"전국","가구소득",100∼200만원 미만,100.0,2.9,23.2,44.9,24.9,4.1
"전국","가구소득",200∼300만원 미만,100.0,2.3,26.6,46.3,21.3,3.4
"전국","가구소득",300∼400만원 미만,100.0,2.9,29.0,44.4,20.5,3.1
"전국","가구소득",400~500만원 미만,100.0,2.7,30.5,44.1,19.5,3.2
"전국","가구소득",500∼600만원 미만,100.0,3.7,34.6,41.3,18.1,2.3
"전국","가구소득",600만원 이상,100.0,4.1,36.3,41.4,15.7,2.4
"전국","연령*성별",15~19세*남자,100.0,10.1,36.6,39.0,11.6,2.7
"전국","연령*성별",15~19세*여자,100.0,5.1,25.9,46.1,18.6,4.3
"전국","연령*성별",13~19세*남자,100.0,11.0,35.5,38.6,12.6,2.3
"전국","연령*성별",13~19세*여자,100.0,5.0,27.3,45.5,18.0,4.2
"전국","연령*성별",20∼29세*남자,100.0,5.4,31.8,45.5,15.5,1.8
"전국","연령*성별",20∼29세*여자,100.0,2.4,26.3,45.2,22.6,3.5
"전국","연령*성별",30∼39세*남자,100.0,4.1,35.4,41.9,15.7,2.9
"전국","연령*성별",30∼39세*여자,100.0,1.9,27.8,43.1,23.4,3.7
"전국","연령*성별",40∼49세*남자,100.0,3.1,38.3,40.0,15.2,3.4
"전국","연령*성별",40∼49세*여자,100.0,2.1,32.1,42.4,20.1,3.2
"전국","연령*성별",50∼59세*남자,100.0,2.4,32.7,44.2,18.1,2.6
"전국","연령*성별",50∼59세*여자,100.0,1.9,23.5,47.4,23.6,3.7
"전국","연령*성별",60세 이상*남자,100.0,2.1,23.9,46.5,24.2,3.2
"전국","연령*성별",60세 이상*여자,100.0,1.8,20.3,46.9,27.4,3.6
"전국","연령*성별",65세 이상*남자,100.0,2.4,23.0,46.7,24.9,3.0
"전국","연령*성별",65세 이상*여자,100.0,1.9,20.6,47.8,26.3,3.3
"전국","연령*교육정도",20∼29세*중졸이하,100.0,1.4,11.0,55.4,23.2,9.0
"전국","연령*교육정도",20∼29세*고졸,100.0,4.4,30.7,45.4,17.0,2.5
"전국","연령*교육정도",20∼29세*대졸이상,100.0,3.4,27.8,45.1,21.1,2.6
"전국","연령*교육정도",30∼39세*중졸이하,100.0,5.6,27.5,42.6,19.9,4.4
"전국","연령*교육정도",30∼39세*고졸,100.0,2.7,26.3,45.5,20.7,4.8
"전국","연령*교육정도",30∼39세*대졸이상,100.0,3.1,34.2,41.2,18.9,2.6
"전국","연령*교육정도",40∼49세*중졸이하,100.0,-,21.6,52.6,21.9,3.8
"전국","연령*교육정도",40∼49세*고졸,100.0,2.1,28.1,43.8,21.6,4.3
